810,UCLA,49.8058,201,23.7439,21,30.9872,98,35.5716,156
821,Utah,45.0797,29,15.9223,341,24.9356,1,36.3386,174
822,Utah St.,47.316,90,16.9629,326,28.1558,21,30.3818,44
823,Utah Valley,46.5517,60,16.7611,330,29.1963,36,38.9368,234
826,Valparaiso,50.92,251,22.1511,72,34.6681,254,50.3185,338
827,Vanderbilt,45.8333,39,17.7878,312,30.1178,59,31.6555,64
828,Vermont,46.905,76,22.6031,54,34.0452,229,36.286,171
829,Villanova,47.2826,89,21.3564,113,29.8573,49,38.7524,230
830,Virginia,49.0926,162,19.5157,216,32.95,183,34.9062,138
825,Virginia Commonwealth,44.9189,25,21.0999,125,33.6149,215,37.6757,205
832,Virginia Military Inst,55.6284,340,26.5745,2,42.2716,344,30.6011,48
831,Virginia Tech,48.05,120,18.3789,290,31.7172,123,33.15,97
838,Wagner,49.818,204,21.7161,94,32.7442,166,35.3762,151
839,Wake Forest,45.1655,30,20.507,153,30.7356,87,32.7301,85
840,Washington,46.7157,68,20.0077,183,30.6693,84,33.2843,100
841,Washington St.,44.5545,15,17.2674,324,25.2587,2,33.7253,112
842,Weber St.,48.3951,132,19.9317,189,27.0924,8,36.9753,191
843,West Virginia,46.5527,61,23.251,33,31.6075,119,38.3894,222
833,Western Carolina,54.4807,333,23.3443,29,34.0437,228,52.0706,340
834,Western Illinois,52.8316,315,19.8692,191,34.2492,240,42.772,290
835,Western Kentucky,49.5133,180,19.7017,200,31.4211,114,31.3142,58
836,Western Michigan,47.2524,86,18.4253,286,32.0841,140,39.1304,237
846,Wichita St.,50.155,217,20.7266,139,27.7859,15,40.4216,259
847,William & Mary,48.7055,145,19.4634,222,31.3585,112,31.7152,66
837,Winston Salem St.,51.1889,264,23.8042,20,36.0065,288,43.4103,300
848,Winthrop,48.789,148,19.3548,226,33.179,191,37.6036,202
849,Wisconsin,48.9322,156,19.3335,228,26.2546,4,34.108,122
844,Wisconsin Green Bay,47.8571,110,22.174,71,37.2809,313,38.0357,215
845,Wisconsin Milwaukee,46.8109,70,16.9692,325,31.9383,132,33.713,111
850,Wofford,52.7864,313,19.2191,236,32.9979,184,28.9164,22
851,Wright St.,44.5823,16,23.8085,19,33.9554,226,37.6513,204
852,Wyoming,49.6051,192,15.2062,342,28.8967,27,31.4903,61
853,Xavier,43.6776,7,18.5239,282,27.8011,16,32.9975,94
854,Yale,49.4573,179,22.3616,59,30.085,54,38.3502,220
855,Youngstown St.,49.1525,165,18.8055,267,33.691,219,41.0039,268
584,SIU Edwardsville,51.3289,275,19.5554,212,37.3756,317,41.4175,276
